id,title,authors,pdf_url,mp4_url,comments_url,source_page,other_links
11,メアンダコイル++：継続的なウェアラブルコンピューティングのための衣類全面での安全で高効率な無線給電,高橋亮(東大)，雪田 和歌子(東大)，横田 知之(東大)，染谷 隆夫(東大)，川原圭博(東大),https://www.wiss.org/WISS2022Proceedings/data/11.pdf,https://www.wiss.org/WISS2022Proceedings/data/11.mp4,https://www.wiss.org/WISS2022Proceedings/data/11.html,https://www.wiss.org/WISS2022Proceedings/,
12,音漏れ信号を用いたヒアラブルデバイス向け手形状認識手法の検討,雨坂宇宙(筑波大)，渡邉拓貴(北大)，杉本雅則(北大)，志築文太郎(筑波大),https://www.wiss.org/WISS2022Proceedings/data/12.pdf,,https://www.wiss.org/WISS2022Proceedings/data/12.html,https://www.wiss.org/WISS2022Proceedings/,
13,車椅子使用者を周囲の人と遠隔介助者に繋ぐ遠隔車椅子システム,高木瑠名(東工大)，宮藤詩緒(東工大)，ジェフェルソンパルドムアン(東工大)，小池英樹(東工大),https://www.wiss.org/WISS2022Proceedings/data/13.pdf,https://www.wiss.org/WISS2022Proceedings/data/13.mp4,https://www.wiss.org/WISS2022Proceedings/data/13.html,https://www.wiss.org/WISS2022Proceedings/,
14,Vi-MAP: Visual SLAMと振動子を用いた視覚障害者の歩行支援システム,坂本祐輝(東大)，福田大翔(東大)，内原正一(新産業創造研究機構)，門本淳一郎(東大)，入江英嗣(東大)，坂井修一(東大),https://www.wiss.org/WISS2022Proceedings/data/14.pdf,https://www.wiss.org/WISS2022Proceedings/data/14.mp4,https://www.wiss.org/WISS2022Proceedings/data/14.html,https://www.wiss.org/WISS2022Proceedings/,
15,Alertable Surfaces: 人の接触と消毒を認識しウイルスの付着を警告する実環境,岸野泰恵(NTT)，白井良成(NTT)，柳沢豊(NTT)，菅原光(豊橋技科大)，尾原和也(NTT)，水谷伸(NTT),https://www.wiss.org/WISS2022Proceedings/data/15.pdf,,https://www.wiss.org/WISS2022Proceedings/data/15.html,https://www.wiss.org/WISS2022Proceedings/,
16,自動運転車からの視線提示による交通事故低減の可能性の検討,張 家銘(東大)，戸田光紀(東大)，GuiXinyue(東大)，SeoStela H． (京大)，五十嵐健夫(東大),https://www.wiss.org/WISS2022Proceedings/data/16.pdf,https://www.wiss.org/WISS2022Proceedings/data/16.mp4,https://www.wiss.org/WISS2022Proceedings/data/16.html,https://www.wiss.org/WISS2022Proceedings/,
,[T01] リズムゲームのアルペンスキー訓練システムへの応用,戛山英高(東工大)，ErwinWu(東工大)，小池英樹(東工大),https://www.wiss.org/WISS2022Proceedings/data/T01.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[T02] カーソル進入不可領域による反応時間未満でのポインティング,大塲洋介(明治大)，木下大樹(明治大)，宮下芳明(明治大),https://www.wiss.org/WISS2022Proceedings/data/T02.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[T03] WristRayFlick：手首からのレイによるVR向けの片手かな文字入力手法,井口凌輔(筑波大)，横山海青(筑波大)，礒本俊弥(筑波大)，志築文太郎(筑波大),https://www.wiss.org/WISS2022Proceedings/data/T03.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[T04] AR空間内における視線およびコントローラを用いたオブジェクト操作手法,石橋遼(筑波大)，田之頭吾音(筑波大)，井原圭一(筑波大)，川口一画(筑波大),https://www.wiss.org/WISS2022Proceedings/data/T04.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[T05] RhinestonePrinter: カスタマイズ可能なラインストーン造形手法の提案,島元諒(はこだて未来大)，塚田浩二(はこだて未来大),https://www.wiss.org/WISS2022Proceedings/data/T05.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[T06] ユーザの視線動作に応じたインタラクティブな映像デコード手法,河野翔太(東大)，中村朋生(東大)，門本淳一郎(東大)，入江英嗣(東大)，坂井修一(東大),https://www.wiss.org/WISS2022Proceedings/data/T06.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[T07] Displacement Projection Mapping:実物体の境界を超えた形状変化の投影,幸谷有紗(東工大)，浦垣啓志郎(東工大)，宮藤詩緒(東工大)，小池英樹(東工大),https://www.wiss.org/WISS2022Proceedings/data/T07.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[T08] いつでもどこでもピアノ練習が可能なグローブ型デバイスを用いた練習方法の提案,野崎陽奈子(筑波大)，志築文太郎(筑波大),https://www.wiss.org/WISS2022Proceedings/data/T08.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[T09] AIが生成する不採択コメントを用いた研究指導,宮下芳明(明治大)，大友千宙(明治大),https://www.wiss.org/WISS2022Proceedings/data/T09.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-A01] Corpory: インフォーマル情報の取得に基づく企業研究支援システムの提案,"古井戸達貴(明治大),五十嵐 悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/1-A01.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-A02] Traverco AR: ARグラス上の字幕翻訳を用いた会話補助システム,"西田直人(東大), 堀部咲歩(東大), 暦本純一(東大)",https://www.wiss.org/WISS2022Proceedings/data/1-A02.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-A03] 南京錠を例としたFigmaを用いたexUI設計手法の検討,"高橋和也(明治大), 渡邊恵太(明治大)",https://www.wiss.org/WISS2022Proceedings/data/1-A03.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-A04] WordCloudを用いたPC利用時の発話可視化手法の提案,"友広純々野(はこだて未来大), 塚田浩(はこだて未来大)",https://www.wiss.org/WISS2022Proceedings/data/1-A04.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-A06] 遠隔地の複数出来事を同時に体験するための視聴代行botとタイムライン型インタフェースの提案,"村上雄哉(明治大), 渡邊恵太(明治大)",https://www.wiss.org/WISS2022Proceedings/data/1-A06.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-A07] 人工大理石透過型LEDタッチディスプレイのアプリケーションプラットフォーム,"中植義斗(京産大), 浦千尋(京産大), 蚊野浩(京産大), 平井重行(京産大)",https://www.wiss.org/WISS2022Proceedings/data/1-A07.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-A09] 舞い落ちる木の葉に着目した手に取りたくなる落下型ディスプレイ,"甲斐一希(北陸先端大), 佐藤俊樹(北陸先端大)",https://www.wiss.org/WISS2022Proceedings/data/1-A09.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B01] Helpfeel,,,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B02] サーモクロミック色漆を用いたインタラクティブに模様が変化するおぼん型アプリケーションの試作,西川宜利(筑波大)，野崎陽奈子(筑波大)，井口凌輔(筑波大)，新由衣(筑波大)，橋本悠希(筑波大)，志築文太郎(筑波大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B03] ReciPic: A Tool for Generating Infographic from Recipe Procedure Text,"Lechang Zhang(お茶の水女子大), Itoh Takayuki(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/1-B03.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B04] Addlit: コンビニ商品から「もう一品」を提案する食生活支援システム,"濵野栞(明治大), 越後宏紀(明治大), 五十嵐悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/1-B04.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B05] VR環境向けの焦点座標を用いた3次元バブルカーソルの評価,"平井李音(筑波大), 鈴木健介(筑波大), 山口泰生(筑波大), 志築文太郎(筑波大)",https://www.wiss.org/WISS2022Proceedings/data/1-B05.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B06] 骨格推定と組込マイコンを活用したLED衣装のシミュレーションシステムの構築,"高田莉子(京産大), 高垣泰地(京産大), 瀬川典久(京産大)",https://www.wiss.org/WISS2022Proceedings/data/1-B06.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B07] Open-TTTV:　調理家電に調味機構を付加するオープンソースハードウェア,"宮下芳明(明治大), 村上崇斗(明治大)",https://www.wiss.org/WISS2022Proceedings/data/1-B07.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B08] Book Light: 小説の文章に視覚効果を付与する投影システムの提案,"片桐大河(明治大), 渡邉海(明治大), 橋本直(明治大)",https://www.wiss.org/WISS2022Proceedings/data/1-B08.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B10] Visualizing Discrepancy of Hand Postures for Performing Piano,"Ruofan Liu(東工大), Erwin Wu(東工大), Chen-Chieh Liao(東工大), 西岡勇人(Sony CSL), 古屋晋一(Sony CSL), 小池英樹(東工大)",https://www.wiss.org/WISS2022Proceedings/data/1-B10.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B12] 人差し指のホバーを利用した仮名文字入力手法の提案,"加藤進吾(筑波大), 國分晴利(筑波大), 志築文太郎(筑波大)",https://www.wiss.org/WISS2022Proceedings/data/1-B12.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B13] ケツログ：結露面上の絵及び文字の保存システム,"石田こなつ(お茶の水女子大), 的場やすし(お茶の水女子大), 五十嵐悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/1-B13.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B14] リズムゲームのアルペンスキー訓練システムへの応用,戛山英高(東工大)，Erwin Wu(東工大)，小池英樹(東工大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B15] サウンドインタラクション開発支援の環境設計,"坂田和輝(筑波大), 田村隼(筑波大), 高橋伸(筑波大)",https://www.wiss.org/WISS2022Proceedings/data/1-B15.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-B16] 視線情報と比喩度に基づく英語フレーズの理解度推定,"樋笠泰祐(早大), 平田明日香(早大), 田中啓太郎(早大), 森島繁生(早稲田大学理工学術院総合研究所)",https://www.wiss.org/WISS2022Proceedings/data/1-B16.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C01] Foley Novel: 効果音の作成によって物語を読み進めるコンテンツの提案,"岡野達也(明治大), 臼井朋哉(明治大), 橋本直(明治大)",https://www.wiss.org/WISS2022Proceedings/data/1-C01.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C02] モデルベース強化学習による拮抗配置された細径人工筋肉の制御,"長友映里(東工大), 齊藤大智(東工大), Jefferson Pardomuan(東工大),小池英樹(東工大)",https://www.wiss.org/WISS2022Proceedings/data/1-C02.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C03] MR空間でのコミュニケーションにおける最適な仮想オブジェクトレイアウトの探索,"前田清洲(東大), Hyunsung Cho(カーネギーメロン大), Violet Han(カーネギーメロン大), 暦本純一(東大, Sony CSL), David Lindlbauer(カーネギーメロン大)",https://www.wiss.org/WISS2022Proceedings/data/1-C03.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C04] Tsukimi: 天井灯に内蔵して使用する影絵アニメーション再生デバイス,"小野田愛(明治大), 村尾敬成(明治大), 橋本直(明治大)",https://www.wiss.org/WISS2022Proceedings/data/1-C04.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C05] WaddleWalls: パーティション型群ロボットを用いたインタラクティブな空間構築システム,大西悠貴(東北大)，高嶋和毅(東北大)，東山聖生(東北大)，藤田和之(東北大)，北村喜文(東北大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C06] ReflecTouch: 角膜反射像を利用したスマートフォンの把持姿勢推定,張翔(慶大)，池松香(ヤフー)，加藤邦拓(東京工科大)，杉浦裕太(慶大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C07] 金箔回路を用いた食品の機能的拡張,"元村愛美(お茶の水女子大), 中村裕美(東大), 池松香(ヤフー, お茶の水女子大), 五十嵐悠紀(お茶の水女子大), 加藤邦拓(東京工科大)",https://www.wiss.org/WISS2022Proceedings/data/1-C07.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C08] 空間的なラベル付けによるインタラクティブな画像キャプション生成,"川辺航(東大), 菅野裕介(東大)",https://www.wiss.org/WISS2022Proceedings/data/1-C08.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C09] 時空間歪曲を用いたリズム感獲得支援システムとボールジャグリングへの応用,"松本高(東工大), Erwin Wu(東工大), 小池英樹(東工大)",https://www.wiss.org/WISS2022Proceedings/data/1-C09.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C11] For Ui：操作の理解度と使用頻度に応じてUI構成のカスタマイズを可能とするUIシステムの提案,"小川恭典(明治大), 越後宏紀(明治大), 五十嵐悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/1-C11.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[1-C12] 小規模イベント会場における座席配置支援システム,"後藤花穂(明治大), 五十嵐悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/1-C12.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-A01] 直接的な位置調整が可能なスマートミラー型 AR ディスプレイ,"入江有紀(お茶の水女子大), 椎尾一郎(お茶の水女子大), 五十嵐悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/2-A01.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-A02] 研究発表コンテンツ内の意味的対応関係を活用した研究理解の支援,太田彩(東工大)，脇田建(東工大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-A03] WristRayFlick：手首からのレイによるVR向けの片手かな文字入力手法,井口凌輔(筑波大)，横山海青(筑波大)，礒本俊弥(筑波大)，志築文太郎(筑波大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-A04] AR空間内における視線およびコントローラを用いたオブジェクト操作手法,石橋遼(筑波大)，田之頭吾音(筑波大)，井原圭一(筑波大)，川口一画(筑波大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-A05] HMD前面を用いたVR用フリック文字入力手法の提案,"山口泰生(筑波大), 西川宜利(筑波大), 志築文太郎(筑波大)",https://www.wiss.org/WISS2022Proceedings/data/2-A05.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-A06] WhisperMask:騒音環境でも囁き声が利用可能なウェアラブルマイク,"平城裕隆(東大, 産総研), 金澤周介(産総研), 三浦貴大(産総研, 東大), 吉田学(産総研), 持丸正明(産総研, 東大), 暦本純一(東大, Sony CSL)",https://www.wiss.org/WISS2022Proceedings/data/2-A06.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-A07] 周囲の環境への同時投影も可能な全周囲ディスプレイの提案と実装,"西村晶太郎(北陸先端大), 橋本侑樹(北陸先端大), 佐藤颯一朗(電通大), 宮崎竜輔(電通大), 佐藤俊樹(北陸先端大)",https://www.wiss.org/WISS2022Proceedings/data/2-A07.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B01] 数理設計研究所,,,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B02] 競技かるたにおける払いの動作の三次元ボーン表示による可視化,"北川リサ(お茶の水女子大), 伊藤貴之(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/2-B02.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B03] コンテンツ閲覧のためのヘッドマウントディスプレイ向け視線操作インタフェースの試作,"今村翔太(筑波大), Lee Jieun(岡山大), 齊藤裕一(筑波大), 伊藤誠(筑波大)",https://www.wiss.org/WISS2022Proceedings/data/2-B03.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B04] Edible camouflage : レンチキュラ構造を利用した可食光学迷彩の提案,"吉本健義(明治大), 宮下芳明(明治大)",https://www.wiss.org/WISS2022Proceedings/data/2-B04.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B05] 研究概要に基づいて質問を生成するAIシステム,"大友千宙(明治大), 宮下芳明(明治大)",https://www.wiss.org/WISS2022Proceedings/data/2-B05.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B06] 音韻と韻律を含めたオノマトペ音声からの Transformer による爆発音合成,"滝沢力(京産大), 平井重行(京産大)",https://www.wiss.org/WISS2022Proceedings/data/2-B06.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B07] 日本語での認知シャッフル睡眠法を用いた入眠支援システムの提案,"三瓶智輝(明治大), 宮下芳明(明治大)",https://www.wiss.org/WISS2022Proceedings/data/2-B07.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B08] 近接場結合センシングを利用したフリック文字入力,"陶しょうい(東大), 門本淳一郎(東大), 入江英嗣(東大), 坂井修一(東大)",https://www.wiss.org/WISS2022Proceedings/data/2-B08.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B09] イラスト制作用デジタルツールのブラシ設定情報等の共有を行うWebサービスの提案,"熊谷華(筑波大), 高橋伸(筑波大)",https://www.wiss.org/WISS2022Proceedings/data/2-B09.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B10] ChaChat2: フィードバックする反応に応じて匿名/あだ名を選択可能なチャットシステム,"越後宏紀(明治大), 五十嵐悠紀(お茶の水女子大), 小林稔(明治大)",https://www.wiss.org/WISS2022Proceedings/data/2-B10.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B11] スポーツ走行における急激な加減速を考慮した VRサイクルシミュレーションシステムの提案,"渡邊拓人(東京工科大), 兼松祥央(東京工科大), 羽田久一(東京工科大), 三上浩司(東京工科大)",https://www.wiss.org/WISS2022Proceedings/data/2-B11.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B12] スポーツ走行における急激な加減速を考慮した VRサイクルシミュレーションシステムの提案,"渡邊拓人(東京工科大), 兼松祥央(東京工科大), 羽田久一(東京工科大), 三上浩司(東京工科大)",,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B13] 画面共有時に意図せず含まれるプライベートな情報の調査とその視覚的隠蔽のためのシステム提案,"石田瑞季(お茶の水女子大), 池松香(ヤフー), 五十嵐悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/2-B13.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B14] Displacement Projection Mapping:実物体の境界を超えた形状変化の投影,幸谷有紗(東工大)，浦垣啓志郎(東工大)，宮藤詩緒(東工大)，小池英樹(東工大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B15] 筋電センサを用いる音楽ゲームのコントロールシステムの構築,"周鑠(京産大), 瀬川典久(京産大)",https://www.wiss.org/WISS2022Proceedings/data/2-B15.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-B16] 小型ロボットとテクスチャを組み合わせた情報提示手法の提案,"家山剣(はこだて未来大), 塚田浩二(はこだて未来大)",https://www.wiss.org/WISS2022Proceedings/data/2-B16.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C01] オンデマンド講義における学生の存在感を共有するための環境音の付与,"三ツ木萌(明星大), 丸山一貴(明星大)",https://www.wiss.org/WISS2022Proceedings/data/2-C01.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C02] RhinestonePrinter: カスタマイズ可能なラインストーン造形手法の提案,島元諒(はこだて未来大)，塚田浩二(はこだて未来大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C03] ユーザの視線動作に応じたインタラクティブな映像デコード手法,河野翔太(東大)，中村朋生(東大)，門本淳一郎(東大)，入江英嗣(東大)，坂井修一(東大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C04] SoundsHIIT: 音楽生成を活用した高強度インターバルトレーニング支援システム,"大森功太郎(東大), 森達哉(東大), Lu Li(東大), 暦本純一(東大、Sony CSL)",https://www.wiss.org/WISS2022Proceedings/data/2-C04.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C05] 微弱な接触を検知可能な毛状タッチセンサ,"遠藤暁友(電通大), 原田雅文(北陸先端大), 錦織さくら(北陸先端大), 佐藤俊樹(北陸先端大)",https://www.wiss.org/WISS2022Proceedings/data/2-C05.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C06] 手における移動振動を用いた通知の試作,"日高拓真(筑波大), 志築文太郎(筑波大)",https://www.wiss.org/WISS2022Proceedings/data/2-C06.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C07] データサイエンス初学者向けWebアプリケーション教材の実践と分析,"村上綾菜(お茶の水女子大), 伊藤貴之(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/2-C07.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C08] SiMirror Look:写真から2Dアバター用衣装を制作するシステムの提案,"坂本夏海(お茶の水女子大),五十嵐悠紀(お茶の水女子大)",https://www.wiss.org/WISS2022Proceedings/data/2-C08.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C09] データバイアスを俯瞰するための階層型データ可視化～空調の温感の男女差への応用,"中井祐希(お茶の水女子大), 伊藤貴之(お茶の水女子大), 高橋秀和(富士通), 中島哲(富士通), 山本哲(富士通)",https://www.wiss.org/WISS2022Proceedings/data/2-C09.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C10] 撥音楽器のスケール練習における拍ずれの可視化システム,内田裕也(芝浦工大)，井尻敬(芝浦工大),https://www.wiss.org/WISS2022Proceedings/data/2-C10.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[2-C11] HMD装着時のVR環境内での動的な視野角の変化を用いた歩行可能なVR空間の拡張,"大塚眞柊(京産大), 瀬川典久(京産大)",https://www.wiss.org/WISS2022Proceedings/data/2-C11.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-A01] 温度刺激を使ったARテーブルゲーム体験向上デバイスの提案,"長谷川傑(東京工科大), 兼松祥央(東京工科大), 三上浩司(東京工科大)",https://www.wiss.org/WISS2022Proceedings/data/3-A01.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-A02] VR空間におけるテキストチャット表示システムの提案,"杉山恭之(明治大), 五十嵐 悠紀(お茶の水女子大), 三武 裕玄(明治大)",https://www.wiss.org/WISS2022Proceedings/data/3-A02.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-A03] FaceShow: 顔の部分表示による遠隔会議支援システム,岸本諒大(神戸大)，土田修平(神戸大)，寺田努(神戸大)，塚本昌彦(神戸大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-A04] スマートウォッチのセンサのみを用いたハンドジェスチャ認識に基づく片手文字入力手法の提案,"角田陸(筑波大), 平井李音(筑波大), 志築文太郎(筑波大)",https://www.wiss.org/WISS2022Proceedings/data/3-A04.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-A05] ノミモノガタリ: 飲料の飲み方で物語が分岐するインタラクティブノベル,"城野玲於奈(明治大), 吉田晟捺(明治大), 橋本直(明治大)",https://www.wiss.org/WISS2022Proceedings/data/3-A05.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-A07] JIZAI-変幻提灯: 提灯形状に着目した動的形状変化全周囲ディスプレイ,"栗田侑弥(電通大), 大須琢真(武蔵野美大), 佐藤俊樹(北陸先端大)",https://www.wiss.org/WISS2022Proceedings/data/3-A07.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-A08] RayLeight : レイリー散乱を用いた立体ディスプレイの試作,"袴田結女(はこだて未来大), 沖真帆(はこだて未来大), 塚田浩二(はこだて未来大)",https://www.wiss.org/WISS2022Proceedings/data/3-A08.pdf,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-A09] 車椅子使用者を周囲の人と遠隔介助者に繋ぐ遠隔車椅子システム,高木瑠名(東工大)，宮藤詩緒(東工大)，ジェフェルソンパルドムアン(東工大)，小池英樹(東工大),,,,https://www.wiss.org/WISS2022Proceedings/,
,[3-A10] チームラボ,LINMEICHU(チームラボ)，秋山耀(チームラボ)，福岡和也(チームラボ),,,,https://www.wiss.org/WISS2022Proceedings/,
